"Year","cbns","threshold","retirees","prop"
2015,1,1.25,58,0.0172413793103448
2016,3,1.25,60,0.05
2017,1,1.25,69,0.0144927536231884
2018,2,1.25,62,0.032258064516129
1969,0,1.3,32,0
1970,0,1.3,35,0
1971,0,1.3,44,0
1972,1,1.3,49,0.0204081632653061
1973,1,1.3,41,0.024390243902439
1974,1,1.3,45,0.0222222222222222
1975,1,1.3,36,0.0277777777777778
1976,0,1.3,33,0
1977,1,1.3,55,0.0181818181818182
1978,1,1.3,35,0.0285714285714286
1979,1,1.3,42,0.0238095238095238
1980,2,1.3,45,0.0444444444444444
1981,0,1.3,37,0
1982,1,1.3,38,0.0263157894736842
1983,0,1.3,35,0
1984,0,1.3,41,0
1985,1,1.3,55,0.0181818181818182
1986,0,1.3,47,0
1987,0,1.3,36,0
1988,0,1.3,36,0
1989,0,1.3,46,0
1990,2,1.3,51,0.0392156862745098
1991,2,1.3,43,0.0465116279069767
1992,3,1.3,45,0.0666666666666667
1993,1,1.3,44,0.0227272727272727
1994,1,1.3,38,0.0263157894736842
1995,1,1.3,47,0.0212765957446809
1996,1,1.3,38,0.0263157894736842
1997,3,1.3,36,0.0833333333333333
1998,2,1.3,52,0.0384615384615385
1999,1,1.3,49,0.0204081632653061
2000,2,1.3,52,0.0384615384615385
2001,3,1.3,67,0.0447761194029851
2002,1,1.3,46,0.0217391304347826
2003,0,1.3,44,0
2004,0,1.3,49,0
2005,1,1.3,44,0.0227272727272727
2006,0,1.3,50,0
2007,3,1.3,65,0.0461538461538462
2008,1,1.3,53,0.0188679245283019
2009,3,1.3,48,0.0625
2010,1,1.3,51,0.0196078431372549
2011,1,1.3,58,0.0172413793103448
2012,1,1.3,56,0.0178571428571429
2013,0,1.3,57,0
2014,0,1.3,57,0
2015,1,1.3,58,0.0172413793103448
2016,3,1.3,60,0.05
2017,0,1.3,69,0
2018,1,1.3,62,0.0161290322580645
1969,0,1.35,32,0
1970,0,1.35,35,0
1971,0,1.35,44,0
1972,1,1.35,49,0.0204081632653061
1973,1,1.35,41,0.024390243902439
1974,1,1.35,45,0.0222222222222222
1975,1,1.35,36,0.0277777777777778
1976,0,1.35,33,0
1977,1,1.35,55,0.0181818181818182
1978,1,1.35,35,0.0285714285714286
1979,1,1.35,42,0.0238095238095238
1980,2,1.35,45,0.0444444444444444
1981,0,1.35,37,0
1982,1,1.35,38,0.0263157894736842
1983,0,1.35,35,0
1984,0,1.35,41,0
1985,1,1.35,55,0.0181818181818182
1986,0,1.35,47,0
1987,0,1.35,36,0
1988,0,1.35,36,0
1989,0,1.35,46,0
1990,2,1.35,51,0.0392156862745098
1991,1,1.35,43,0.0232558139534884
1992,3,1.35,45,0.0666666666666667
1993,1,1.35,44,0.0227272727272727
1994,1,1.35,38,0.0263157894736842
1995,1,1.35,47,0.0212765957446809
1996,1,1.35,38,0.0263157894736842
1997,3,1.35,36,0.0833333333333333
1998,2,1.35,52,0.0384615384615385
1999,1,1.35,49,0.0204081632653061
2000,2,1.35,52,0.0384615384615385
2001,3,1.35,67,0.0447761194029851
2002,1,1.35,46,0.0217391304347826
2003,0,1.35,44,0
2004,0,1.35,49,0
2005,1,1.35,44,0.0227272727272727
2006,0,1.35,50,0
2007,3,1.35,65,0.0461538461538462
2008,1,1.35,53,0.0188679245283019
2009,2,1.35,48,0.0416666666666667
2010,1,1.35,51,0.0196078431372549
2011,1,1.35,58,0.0172413793103448
2012,1,1.35,56,0.0178571428571429
2013,0,1.35,57,0
2014,0,1.35,57,0
2015,1,1.35,58,0.0172413793103448
2016,2,1.35,60,0.0333333333333333
2017,0,1.35,69,0
2018,1,1.35,62,0.0161290322580645
1969,0,1.4,32,0
1970,0,1.4,35,0
1971,0,1.4,44,0
1972,1,1.4,49,0.0204081632653061
1973,1,1.4,41,0.024390243902439
1974,0,1.4,45,0
1975,1,1.4,36,0.0277777777777778
1976,0,1.4,33,0
1977,1,1.4,55,0.0181818181818182
1978,1,1.4,35,0.0285714285714286
1979,1,1.4,42,0.0238095238095238
1980,2,1.4,45,0.0444444444444444
1981,0,1.4,37,0
1982,1,1.4,38,0.0263157894736842
1983,0,1.4,35,0
1984,0,1.4,41,0
1985,1,1.4,55,0.0181818181818182
1986,0,1.4,47,0
1987,0,1.4,36,0
1988,0,1.4,36,0
1989,0,1.4,46,0
1990,2,1.4,51,0.0392156862745098
1991,1,1.4,43,0.0232558139534884
1992,3,1.4,45,0.0666666666666667
1993,1,1.4,44,0.0227272727272727
1994,0,1.4,38,0
1995,1,1.4,47,0.0212765957446809
1996,1,1.4,38,0.0263157894736842
1997,3,1.4,36,0.0833333333333333
1998,2,1.4,52,0.0384615384615385
1999,1,1.4,49,0.0204081632653061
2000,2,1.4,52,0.0384615384615385
2001,3,1.4,67,0.0447761194029851
2002,1,1.4,46,0.0217391304347826
2003,0,1.4,44,0
2004,0,1.4,49,0
2005,1,1.4,44,0.0227272727272727
2006,0,1.4,50,0
2007,3,1.4,65,0.0461538461538462
2008,1,1.4,53,0.0188679245283019
2009,2,1.4,48,0.0416666666666667
2010,1,1.4,51,0.0196078431372549
2011,1,1.4,58,0.0172413793103448
2012,1,1.4,56,0.0178571428571429
2013,0,1.4,57,0
2014,0,1.4,57,0
2015,1,1.4,58,0.0172413793103448
2016,2,1.4,60,0.0333333333333333
2017,0,1.4,69,0
2018,0,1.4,62,0
1969,0,1.45,32,0
1970,0,1.45,35,0
1971,0,1.45,44,0
1972,1,1.45,49,0.0204081632653061
1973,1,1.45,41,0.024390243902439
1974,0,1.45,45,0
1975,1,1.45,36,0.0277777777777778
1976,0,1.45,33,0
1977,1,1.45,55,0.0181818181818182
1978,1,1.45,35,0.0285714285714286
1979,1,1.45,42,0.0238095238095238
1980,2,1.45,45,0.0444444444444444
1981,0,1.45,37,0
1982,1,1.45,38,0.0263157894736842
1983,0,1.45,35,0
1984,0,1.45,41,0
1985,1,1.45,55,0.0181818181818182
1986,0,1.45,47,0
1987,0,1.45,36,0
1988,0,1.45,36,0
1989,0,1.45,46,0
1990,2,1.45,51,0.0392156862745098
1991,1,1.45,43,0.0232558139534884
1992,3,1.45,45,0.0666666666666667
1993,1,1.45,44,0.0227272727272727
1994,0,1.45,38,0
1995,1,1.45,47,0.0212765957446809
1996,1,1.45,38,0.0263157894736842
1997,3,1.45,36,0.0833333333333333
1998,2,1.45,52,0.0384615384615385
1999,1,1.45,49,0.0204081632653061
2000,2,1.45,52,0.0384615384615385
2001,3,1.45,67,0.0447761194029851
2002,1,1.45,46,0.0217391304347826
2003,0,1.45,44,0
2004,0,1.45,49,0
2005,1,1.45,44,0.0227272727272727
2006,0,1.45,50,0
2007,3,1.45,65,0.0461538461538462
2008,1,1.45,53,0.0188679245283019
2009,2,1.45,48,0.0416666666666667
2010,1,1.45,51,0.0196078431372549
2011,1,1.45,58,0.0172413793103448
2012,1,1.45,56,0.0178571428571429
2013,0,1.45,57,0
2014,0,1.45,57,0
2015,1,1.45,58,0.0172413793103448
2016,2,1.45,60,0.0333333333333333
2017,0,1.45,69,0
2018,0,1.45,62,0
1969,0,1.5,32,0
1970,0,1.5,35,0
1971,0,1.5,44,0
1972,1,1.5,49,0.0204081632653061
1973,1,1.5,41,0.024390243902439
1974,0,1.5,45,0
1975,1,1.5,36,0.0277777777777778
1976,0,1.5,33,0
1977,1,1.5,55,0.0181818181818182
1978,1,1.5,35,0.0285714285714286
1979,1,1.5,42,0.0238095238095238
1980,2,1.5,45,0.0444444444444444
1981,0,1.5,37,0
1982,1,1.5,38,0.0263157894736842
1983,0,1.5,35,0
1984,0,1.5,41,0
1985,1,1.5,55,0.0181818181818182
1986,0,1.5,47,0
1987,0,1.5,36,0
1988,0,1.5,36,0
1989,0,1.5,46,0
1990,2,1.5,51,0.0392156862745098
1991,1,1.5,43,0.0232558139534884
1992,3,1.5,45,0.0666666666666667
1993,0,1.5,44,0
1994,0,1.5,38,0
1995,1,1.5,47,0.0212765957446809
1996,1,1.5,38,0.0263157894736842
1997,3,1.5,36,0.0833333333333333
1998,1,1.5,52,0.0192307692307692
1999,1,1.5,49,0.0204081632653061
2000,2,1.5,52,0.0384615384615385
2001,2,1.5,67,0.0298507462686567
2002,1,1.5,46,0.0217391304347826
2003,0,1.5,44,0
2004,0,1.5,49,0
2005,1,1.5,44,0.0227272727272727
2006,0,1.5,50,0
2007,3,1.5,65,0.0461538461538462
2008,1,1.5,53,0.0188679245283019
2009,2,1.5,48,0.0416666666666667
2010,0,1.5,51,0
2011,1,1.5,58,0.0172413793103448
2012,1,1.5,56,0.0178571428571429
2013,0,1.5,57,0
2014,0,1.5,57,0
2015,1,1.5,58,0.0172413793103448
2016,2,1.5,60,0.0333333333333333
2017,0,1.5,69,0
2018,0,1.5,62,0
1969,0,1.55,32,0
1970,0,1.55,35,0
1971,0,1.55,44,0
1972,1,1.55,49,0.0204081632653061
1973,0,1.55,41,0
1974,0,1.55,45,0
1975,1,1.55,36,0.0277777777777778
1976,0,1.55,33,0
1977,1,1.55,55,0.0181818181818182
1978,1,1.55,35,0.0285714285714286
1979,1,1.55,42,0.0238095238095238
1980,1,1.55,45,0.0222222222222222
1981,0,1.55,37,0
1982,1,1.55,38,0.0263157894736842
1983,0,1.55,35,0
1984,0,1.55,41,0
1985,1,1.55,55,0.0181818181818182
1986,0,1.55,47,0
1987,0,1.55,36,0
1988,0,1.55,36,0
1989,0,1.55,46,0
1990,2,1.55,51,0.0392156862745098
1991,1,1.55,43,0.0232558139534884
1992,3,1.55,45,0.0666666666666667
1993,0,1.55,44,0
1994,0,1.55,38,0
1995,1,1.55,47,0.0212765957446809
1996,1,1.55,38,0.0263157894736842
1997,3,1.55,36,0.0833333333333333
1998,1,1.55,52,0.0192307692307692
1999,1,1.55,49,0.0204081632653061
2000,2,1.55,52,0.0384615384615385
2001,2,1.55,67,0.0298507462686567
2002,0,1.55,46,0
2003,0,1.55,44,0
2004,0,1.55,49,0
2005,1,1.55,44,0.0227272727272727
2006,0,1.55,50,0
2007,3,1.55,65,0.0461538461538462
2008,1,1.55,53,0.0188679245283019
2009,2,1.55,48,0.0416666666666667
2010,0,1.55,51,0
2011,1,1.55,58,0.0172413793103448
2012,1,1.55,56,0.0178571428571429
2013,0,1.55,57,0
2014,0,1.55,57,0
2015,0,1.55,58,0
2016,2,1.55,60,0.0333333333333333
2017,0,1.55,69,0
2018,0,1.55,62,0
1969,0,1.6,32,0
1970,0,1.6,35,0
1971,0,1.6,44,0
1972,1,1.6,49,0.0204081632653061
1973,0,1.6,41,0
1974,0,1.6,45,0
1975,1,1.6,36,0.0277777777777778
1976,0,1.6,33,0
1977,1,1.6,55,0.0181818181818182
1978,1,1.6,35,0.0285714285714286
1979,1,1.6,42,0.0238095238095238
1980,1,1.6,45,0.0222222222222222
1981,0,1.6,37,0
1982,1,1.6,38,0.0263157894736842
1983,0,1.6,35,0
1984,0,1.6,41,0
1985,1,1.6,55,0.0181818181818182
1986,0,1.6,47,0
1987,0,1.6,36,0
1988,0,1.6,36,0
1989,0,1.6,46,0
1990,2,1.6,51,0.0392156862745098
1991,1,1.6,43,0.0232558139534884
1992,2,1.6,45,0.0444444444444444
1993,0,1.6,44,0
1994,0,1.6,38,0
1995,1,1.6,47,0.0212765957446809
1996,0,1.6,38,0
1997,1,1.6,36,0.0277777777777778
1998,1,1.6,52,0.0192307692307692
1999,1,1.6,49,0.0204081632653061
2000,2,1.6,52,0.0384615384615385
2001,2,1.6,67,0.0298507462686567
2002,0,1.6,46,0
2003,0,1.6,44,0
2004,0,1.6,49,0
2005,1,1.6,44,0.0227272727272727
2006,0,1.6,50,0
2007,3,1.6,65,0.0461538461538462
2008,1,1.6,53,0.0188679245283019
2009,2,1.6,48,0.0416666666666667
2010,0,1.6,51,0
2011,1,1.6,58,0.0172413793103448
2012,1,1.6,56,0.0178571428571429
2013,0,1.6,57,0
2014,0,1.6,57,0
2015,0,1.6,58,0
2016,2,1.6,60,0.0333333333333333
2017,0,1.6,69,0
2018,0,1.6,62,0
1969,0,1.65,32,0
1970,0,1.65,35,0
1971,0,1.65,44,0
1972,1,1.65,49,0.0204081632653061
1973,0,1.65,41,0
1974,0,1.65,45,0
1975,1,1.65,36,0.0277777777777778
1976,0,1.65,33,0
1977,0,1.65,55,0
1978,1,1.65,35,0.0285714285714286
1979,1,1.65,42,0.0238095238095238
1980,0,1.65,45,0
1981,0,1.65,37,0
1982,1,1.65,38,0.0263157894736842
1983,0,1.65,35,0
1984,0,1.65,41,0
1985,1,1.65,55,0.0181818181818182
1986,0,1.65,47,0
1987,0,1.65,36,0
1988,0,1.65,36,0
1989,0,1.65,46,0
1990,2,1.65,51,0.0392156862745098
1991,1,1.65,43,0.0232558139534884
1992,2,1.65,45,0.0444444444444444
1993,0,1.65,44,0
1994,0,1.65,38,0
1995,1,1.65,47,0.0212765957446809
1996,0,1.65,38,0
1997,1,1.65,36,0.0277777777777778
1998,1,1.65,52,0.0192307692307692
1999,1,1.65,49,0.0204081632653061
2000,2,1.65,52,0.0384615384615385
2001,2,1.65,67,0.0298507462686567
2002,0,1.65,46,0
2003,0,1.65,44,0
2004,0,1.65,49,0
2005,1,1.65,44,0.0227272727272727
2006,0,1.65,50,0
2007,2,1.65,65,0.0307692307692308
2008,1,1.65,53,0.0188679245283019
2009,1,1.65,48,0.0208333333333333
2010,0,1.65,51,0
2011,0,1.65,58,0
2012,1,1.65,56,0.0178571428571429
2013,0,1.65,57,0
2014,0,1.65,57,0
2015,0,1.65,58,0
2016,2,1.65,60,0.0333333333333333
2017,0,1.65,69,0
2018,0,1.65,62,0
1969,0,1.7,32,0
1970,0,1.7,35,0
1971,0,1.7,44,0
1972,1,1.7,49,0.0204081632653061
1973,0,1.7,41,0
1974,0,1.7,45,0
1975,1,1.7,36,0.0277777777777778
1976,0,1.7,33,0
1977,0,1.7,55,0
1978,1,1.7,35,0.0285714285714286
1979,1,1.7,42,0.0238095238095238
1980,0,1.7,45,0
1981,0,1.7,37,0
1982,1,1.7,38,0.0263157894736842
1983,0,1.7,35,0
1984,0,1.7,41,0
1985,1,1.7,55,0.0181818181818182
1986,0,1.7,47,0
1987,0,1.7,36,0
1988,0,1.7,36,0
1989,0,1.7,46,0
1990,2,1.7,51,0.0392156862745098
1991,1,1.7,43,0.0232558139534884
1992,2,1.7,45,0.0444444444444444
1993,0,1.7,44,0
1994,0,1.7,38,0
1995,1,1.7,47,0.0212765957446809
1996,0,1.7,38,0
1997,1,1.7,36,0.0277777777777778
1998,1,1.7,52,0.0192307692307692
1999,1,1.7,49,0.0204081632653061
2000,2,1.7,52,0.0384615384615385
2001,2,1.7,67,0.0298507462686567
2002,0,1.7,46,0
2003,0,1.7,44,0
2004,0,1.7,49,0
2005,0,1.7,44,0
2006,0,1.7,50,0
2007,2,1.7,65,0.0307692307692308
2008,1,1.7,53,0.0188679245283019
2009,1,1.7,48,0.0208333333333333
2010,0,1.7,51,0
2011,0,1.7,58,0
2012,0,1.7,56,0
2013,0,1.7,57,0
2014,0,1.7,57,0
2015,0,1.7,58,0
2016,2,1.7,60,0.0333333333333333
2017,0,1.7,69,0
2018,0,1.7,62,0
1969,0,1.75,32,0
1970,0,1.75,35,0
1971,0,1.75,44,0
1972,1,1.75,49,0.0204081632653061
1973,0,1.75,41,0
1974,0,1.75,45,0
1975,1,1.75,36,0.0277777777777778
1976,0,1.75,33,0
1977,0,1.75,55,0
1978,1,1.75,35,0.0285714285714286
1979,1,1.75,42,0.0238095238095238
1980,0,1.75,45,0
1981,0,1.75,37,0
1982,1,1.75,38,0.0263157894736842
1983,0,1.75,35,0
1984,0,1.75,41,0
1985,1,1.75,55,0.0181818181818182
1986,0,1.75,47,0
1987,0,1.75,36,0
1988,0,1.75,36,0
1989,0,1.75,46,0
1990,2,1.75,51,0.0392156862745098
1991,1,1.75,43,0.0232558139534884
1992,2,1.75,45,0.0444444444444444
1993,0,1.75,44,0
1994,0,1.75,38,0
1995,1,1.75,47,0.0212765957446809
1996,0,1.75,38,0
1997,1,1.75,36,0.0277777777777778
1998,1,1.75,52,0.0192307692307692
1999,1,1.75,49,0.0204081632653061
2000,2,1.75,52,0.0384615384615385
2001,2,1.75,67,0.0298507462686567
2002,0,1.75,46,0
2003,0,1.75,44,0
2004,0,1.75,49,0
2005,0,1.75,44,0
2006,0,1.75,50,0
2007,2,1.75,65,0.0307692307692308
2008,1,1.75,53,0.0188679245283019
2009,1,1.75,48,0.0208333333333333
2010,0,1.75,51,0
2011,0,1.75,58,0
2012,0,1.75,56,0
2013,0,1.75,57,0
2014,0,1.75,57,0
2015,0,1.75,58,0
2016,2,1.75,60,0.0333333333333333
2017,0,1.75,69,0
2018,0,1.75,62,0
1969,0,1.8,32,0
1970,0,1.8,35,0
1971,0,1.8,44,0
1972,1,1.8,49,0.0204081632653061
1973,0,1.8,41,0
1974,0,1.8,45,0
1975,1,1.8,36,0.0277777777777778
1976,0,1.8,33,0
1977,0,1.8,55,0
1978,1,1.8,35,0.0285714285714286
1979,1,1.8,42,0.0238095238095238
1980,0,1.8,45,0
1981,0,1.8,37,0
1982,1,1.8,38,0.0263157894736842
1983,0,1.8,35,0
1984,0,1.8,41,0
1985,1,1.8,55,0.0181818181818182
1986,0,1.8,47,0
1987,0,1.8,36,0
1988,0,1.8,36,0
1989,0,1.8,46,0
1990,2,1.8,51,0.0392156862745098
1991,1,1.8,43,0.0232558139534884
1992,1,1.8,45,0.0222222222222222
1993,0,1.8,44,0
1994,0,1.8,38,0
1995,1,1.8,47,0.0212765957446809
1996,0,1.8,38,0
1997,1,1.8,36,0.0277777777777778
1998,1,1.8,52,0.0192307692307692
1999,1,1.8,49,0.0204081632653061
2000,2,1.8,52,0.0384615384615385
2001,2,1.8,67,0.0298507462686567
2002,0,1.8,46,0
2003,0,1.8,44,0
2004,0,1.8,49,0
2005,0,1.8,44,0
2006,0,1.8,50,0
2007,2,1.8,65,0.0307692307692308
2008,1,1.8,53,0.0188679245283019
2009,1,1.8,48,0.0208333333333333
2010,0,1.8,51,0
2011,0,1.8,58,0
2012,0,1.8,56,0
2013,0,1.8,57,0
2014,0,1.8,57,0
2015,0,1.8,58,0
2016,2,1.8,60,0.0333333333333333
2017,0,1.8,69,0
2018,0,1.8,62,0
1969,0,1.85,32,0
1970,0,1.85,35,0
1971,0,1.85,44,0
1972,1,1.85,49,0.0204081632653061
1973,0,1.85,41,0
1974,0,1.85,45,0
1975,1,1.85,36,0.0277777777777778
1976,0,1.85,33,0
1977,0,1.85,55,0
1978,1,1.85,35,0.0285714285714286
1979,1,1.85,42,0.0238095238095238
1980,0,1.85,45,0
1981,0,1.85,37,0
1982,1,1.85,38,0.0263157894736842
1983,0,1.85,35,0
1984,0,1.85,41,0
1985,1,1.85,55,0.0181818181818182
1986,0,1.85,47,0
1987,0,1.85,36,0
1988,0,1.85,36,0
1989,0,1.85,46,0
1990,1,1.85,51,0.0196078431372549
1991,1,1.85,43,0.0232558139534884
1992,0,1.85,45,0
1993,0,1.85,44,0
1994,0,1.85,38,0
1995,1,1.85,47,0.0212765957446809
1996,0,1.85,38,0
1997,1,1.85,36,0.0277777777777778
1998,1,1.85,52,0.0192307692307692
1999,1,1.85,49,0.0204081632653061
2000,2,1.85,52,0.0384615384615385
2001,2,1.85,67,0.0298507462686567
2002,0,1.85,46,0
2003,0,1.85,44,0
2004,0,1.85,49,0
2005,0,1.85,44,0
2006,0,1.85,50,0
2007,2,1.85,65,0.0307692307692308
2008,1,1.85,53,0.0188679245283019
2009,0,1.85,48,0
2010,0,1.85,51,0
2011,0,1.85,58,0
2012,0,1.85,56,0
2013,0,1.85,57,0
2014,0,1.85,57,0
2015,0,1.85,58,0
2016,2,1.85,60,0.0333333333333333
2017,0,1.85,69,0
2018,0,1.85,62,0
1969,0,1.9,32,0
1970,0,1.9,35,0
1971,0,1.9,44,0
1972,1,1.9,49,0.0204081632653061
1973,0,1.9,41,0
1974,0,1.9,45,0
1975,1,1.9,36,0.0277777777777778
1976,0,1.9,33,0
1977,0,1.9,55,0
1978,1,1.9,35,0.0285714285714286
1979,1,1.9,42,0.0238095238095238
1980,0,1.9,45,0
1981,0,1.9,37,0
1982,1,1.9,38,0.0263157894736842
1983,0,1.9,35,0
1984,0,1.9,41,0
1985,1,1.9,55,0.0181818181818182
1986,0,1.9,47,0
1987,0,1.9,36,0
1988,0,1.9,36,0
1989,0,1.9,46,0
1990,1,1.9,51,0.0196078431372549
1991,1,1.9,43,0.0232558139534884
1992,0,1.9,45,0
1993,0,1.9,44,0
1994,0,1.9,38,0
1995,1,1.9,47,0.0212765957446809
1996,0,1.9,38,0
1997,1,1.9,36,0.0277777777777778
1998,1,1.9,52,0.0192307692307692
1999,1,1.9,49,0.0204081632653061
2000,2,1.9,52,0.0384615384615385
2001,2,1.9,67,0.0298507462686567
2002,0,1.9,46,0
2003,0,1.9,44,0
2004,0,1.9,49,0
2005,0,1.9,44,0
2006,0,1.9,50,0
2007,2,1.9,65,0.0307692307692308
2008,1,1.9,53,0.0188679245283019
2009,0,1.9,48,0
2010,0,1.9,51,0
2011,0,1.9,58,0
2012,0,1.9,56,0
2013,0,1.9,57,0
2014,0,1.9,57,0
2015,0,1.9,58,0
2016,2,1.9,60,0.0333333333333333
2017,0,1.9,69,0
2018,0,1.9,62,0
1969,0,1.95,32,0
1970,0,1.95,35,0
1971,0,1.95,44,0
1972,1,1.95,49,0.0204081632653061
1973,0,1.95,41,0
1974,0,1.95,45,0
1975,0,1.95,36,0
1976,0,1.95,33,0
1977,0,1.95,55,0
1978,1,1.95,35,0.0285714285714286
1979,1,1.95,42,0.0238095238095238
1980,0,1.95,45,0
1981,0,1.95,37,0
1982,1,1.95,38,0.0263157894736842
1983,0,1.95,35,0
1984,0,1.95,41,0
1985,1,1.95,55,0.0181818181818182
1986,0,1.95,47,0
1987,0,1.95,36,0
1988,0,1.95,36,0
1989,0,1.95,46,0
1990,1,1.95,51,0.0196078431372549
1991,1,1.95,43,0.0232558139534884
1992,0,1.95,45,0
1993,0,1.95,44,0
1994,0,1.95,38,0
1995,1,1.95,47,0.0212765957446809
1996,0,1.95,38,0
1997,1,1.95,36,0.0277777777777778
1998,1,1.95,52,0.0192307692307692
1999,1,1.95,49,0.0204081632653061
2000,2,1.95,52,0.0384615384615385
2001,2,1.95,67,0.0298507462686567
2002,0,1.95,46,0
2003,0,1.95,44,0
2004,0,1.95,49,0
2005,0,1.95,44,0
2006,0,1.95,50,0
2007,2,1.95,65,0.0307692307692308
2008,1,1.95,53,0.0188679245283019
2009,0,1.95,48,0
2010,0,1.95,51,0
2011,0,1.95,58,0
2012,0,1.95,56,0
2013,0,1.95,57,0
2014,0,1.95,57,0
2015,0,1.95,58,0
2016,2,1.95,60,0.0333333333333333
2017,0,1.95,69,0
2018,0,1.95,62,0
1969,0,2,32,0
1970,0,2,35,0
1971,0,2,44,0
1972,1,2,49,0.0204081632653061
1973,0,2,41,0
1974,0,2,45,0
1975,0,2,36,0
1976,0,2,33,0
1977,0,2,55,0
1978,1,2,35,0.0285714285714286
1979,1,2,42,0.0238095238095238
1980,0,2,45,0
1981,0,2,37,0
1982,1,2,38,0.0263157894736842
1983,0,2,35,0
1984,0,2,41,0
1985,1,2,55,0.0181818181818182
1986,0,2,47,0
1987,0,2,36,0
1988,0,2,36,0
1989,0,2,46,0
1990,1,2,51,0.0196078431372549
1991,1,2,43,0.0232558139534884
1992,0,2,45,0
1993,0,2,44,0
1994,0,2,38,0
1995,1,2,47,0.0212765957446809
1996,0,2,38,0
1997,1,2,36,0.0277777777777778
1998,0,2,52,0
1999,1,2,49,0.0204081632653061
2000,2,2,52,0.0384615384615385
2001,2,2,67,0.0298507462686567
2002,0,2,46,0
2003,0,2,44,0
2004,0,2,49,0
2005,0,2,44,0
2006,0,2,50,0
2007,2,2,65,0.0307692307692308
2008,1,2,53,0.0188679245283019
2009,0,2,48,0
2010,0,2,51,0
2011,0,2,58,0
2012,0,2,56,0
2013,0,2,57,0
2014,0,2,57,0
2015,0,2,58,0
2016,2,2,60,0.0333333333333333
2017,0,2,69,0
2018,0,2,62,0
